Date,Price,Open,High,Low,Vol.,Change %,Return,MA10,MA20,MA50,MA200,Volatility20,Price_lag1,Price_lag5,RSI,MACD,Signal,Year,Month,DayOfWeek
2021-09-03,143.74,143.08,144.15,142.4,19850000.0,0.0032,0.003140484332472715,143.036,139.9405,133.3116,111.00355000000002,0.008657211059997876,143.29,144.0,66.6666666666666,3.213415901999838,3.1285198783265042,2021,9,Friday
2021-09-07,144.28,143.83,144.57,143.62,20130000.0,0.0038,0.003756783080562043,143.46,140.30900000000003,133.74699999999999,111.2898,0.00855590470281726,143.74,144.59,75.09881422924892,3.144009522138589,3.1316178070889213,2021,9,Tuesday
2021-09-08,143.69,144.1,144.4,143.0,18350000.0,-0.0040999999999999995,-0.004089270862212335,143.70300000000003,140.65300000000002,134.17,111.56859999999999,0.008658304353712579,144.28,144.7,78.29670329670321,3.006736608889611,3.1066415674490595,2021,9,Wednesday
2021-09-09,143.54,143.84,144.31,143.18,15320000.0,-0.001,-0.0010439139814879539,143.849,141.01600000000002,134.5954,111.8522,0.008571483120861497,143.69,145.22,77.14088397790042,2.8529559890063183,3.0559044517605116,2021,9,Thursday
2021-09-10,140.88,144.21,144.72,140.74,36840000.0,-0.018600000000000002,-0.018531419813292427,143.793,141.20049999999998,134.97119999999998,112.12470000000002,0.00972179176722822,143.54,143.29,61.20857699805062,2.4877665462030905,2.942276870649027,2021,9,Friday
2021-09-13,142.33,141.95,142.95,141.25,22090000.0,0.0103,0.010292447473026822,143.62599999999998,141.4305,135.36900000000003,112.3954,0.009912034581473043,140.88,143.74,58.046380885453296,2.2889683611441285,2.8116151687480473,2021,9,Monday
2021-09-14,142.54,143.0,143.36,141.75,19670000.0,0.0015,0.0014754443897981862,143.421,141.642,135.71460000000002,112.66705,0.00989428186162004,142.33,144.28,54.841149773071095,2.1238818245749087,2.6740684999134197,2021,9,Tuesday
2021-09-15,144.43,142.77,144.45,141.35,27410000.0,0.0132,0.01325943594780421,143.39399999999998,142.03050000000002,136.0794,112.94245000000001,0.00968864666564504,142.54,143.69,58.22253324002794,2.1211059702876582,2.563475993988267,2021,9,Wednesday
2021-09-16,143.61,143.95,144.3,142.4,26200000.0,-0.005699999999999999,-0.00567749082600566,143.233,142.4385,136.4222,113.2219,0.009511733482592126,144.43,143.54,57.4982722874914,2.0293459024524907,2.456649975681112,2021,9,Thursday
2021-09-17,140.8,143.03,143.45,140.47,53380000.0,-0.0196,-0.019566882529071794,142.98399999999998,142.6945,136.7374,113.47705,0.010767308355577362,143.61,140.88,39.13043478260876,1.71016811822318,2.307353604189526,2021,9,Friday
2021-09-20,138.72,138.16,139.0,136.32,46520000.0,-0.0148,-0.014772727272727382,142.482,142.75900000000001,137.0014,113.71440000000001,0.011054881025747807,140.8,142.33,31.89389265885258,1.2746850323657952,2.1008198898247796,2021,9,Monday
2021-09-21,139.03,139.75,140.01,138.28,25330000.0,0.0023,0.0022347174163783734,141.957,142.70850000000002,137.2424,113.9541,0.010182241307425151,138.72,142.54,32.72394881170028,0.9436976000573907,1.869395431871302,2021,9,Tuesday
2021-09-22,140.28,139.3,140.89,138.55,25060000.0,0.009000000000000001,0.00899086528087456,141.616,142.6595,137.5012,114.19955,0.010195441402310115,139.03,144.43,35.58926487747962,0.7733376733193893,1.6501838801609197,2021,9,Wednesday
2021-09-23,141.22,140.99,141.7,140.4,20950000.0,0.0066,0.006700883946392899,141.384,142.6165,137.7608,114.45139999999999,0.010225595475248785,140.28,143.61,43.59133126934988,0.7060375862930925,1.4613546213873543,2021,9,Thursday
